tcm_id,name,name_cn,level,path,parent_id,definition,synonyms,synonyms_cn,xref_umls,xref_snomed,xref_icd11,xref_mesh
TCM:1404302,Dai Herbal Compress,傣医睡药,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Dai_Medicine.Dai_Therapeutic_Techniques.Dai_Herbal_Compress,TCM:1404300,Dai herbal compress therapy,,,,,,
TCM:1404202,Dai Animal Drugs,傣药动物药,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Dai_Medicine.Dai_Materia_Medica.Dai_Animal_Drugs,TCM:1404200,Animal-based Dai medicines,,,,,,
TCM:1404102,Five Aggregates Theory,五蕴学说,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Dai_Medicine.Dai_Medical_Theory.Five_Aggregates_Theory,TCM:1404100,Theory of the five aggregates,,,,,,
TCM:1403302,Uyghur Sand Therapy,维医沙疗,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Uyghur_Medicine.Uyghur_Therapeutic_Techniques.Uyghur_Sand_Therapy,TCM:1403300,Hot sand burial therapy,,,,,,
TCM:1403202,Uyghur Animal Drugs,维药动物药,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Uyghur_Medicine.Uyghur_Materia_Medica.Uyghur_Animal_Drugs,TCM:1403200,Animal-based Uyghur medicines,,,,,,
TCM:1406202,Zhuang Animal Drugs,壮药动物药,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Zhuang_Medicine.Zhuang_Materia_Medica.Zhuang_Animal_Drugs,TCM:1406200,Animal-based Zhuang medicines,,,,,,
TCM:0802001B,Cool-Pungent Exterior-Releasing Drugs,辛凉解表药,4,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Exterior_Releasing_Drugs.Cool_Pungent_Exterior_Releasing_Drugs,TCM:0802001,Cool-pungent drugs for exterior heat patterns,,,,,,
TCM:1403102,Four Elements in Uyghur Medicine,维医四大物质,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Uyghur_Medicine.Uyghur_Medical_Theory.Four_Elements_in_Uyghur_Medicine,TCM:1403100,"Fire, Air, Water, Earth",,,,,,
TCM:0802017B,Blood-Tonifying Drugs,补血药,4,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Blood_Tonifying_Drugs,TCM:0802017,Drugs that tonify Blood,,,,,,
TCM:1401102,Five Elements in Tibetan Medicine,藏医五元学说,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Tibetan_Medicine.Tibetan_Medical_Theory.Five_Elements_in_Tibetan_Medicine,TCM:1401100,"Earth, Water, Fire, Wind, Space",,,,,,
TCM:1401202,Tibetan Animal Drugs,藏药动物药,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Tibetan_Medicine.Tibetan_Materia_Medica.Tibetan_Animal_Drugs,TCM:1401200,Animal-based Tibetan medicines,,,,,,
TCM:1401302,Tibetan Bloodletting,藏医放血,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Tibetan_Medicine.Tibetan_Therapeutic_Techniques.Tibetan_Bloodletting,TCM:1401300,Tibetan bloodletting therapy,,,,,,
TCM:0802017C,Yin-Tonifying Drugs,补阴药,4,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Yin_Tonifying_Drugs,TCM:0802017,Drugs that tonify Yin,,,,,,
TCM:1402103,Three Wastes Theory,三秽学说,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Mongolian_Medicine.Mongolian_Medical_Theory.Three_Wastes_Theory,TCM:1402100,Three metabolic wastes,,,,,,
TCM:1402303,Mongolian Moxibustion,蒙医灸疗,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Mongolian_Medicine.Mongolian_Therapeutic_Techniques.Mongolian_Moxibustion,TCM:1402300,Mongolian moxibustion therapy,,,,,,
TCM:1402203,Mongolian Mineral Drugs,蒙药矿物药,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Mongolian_Medicine.Mongolian_Materia_Medica.Mongolian_Mineral_Drugs,TCM:1402200,Mineral-based Mongolian medicines,,,,,,
TCM:1403303,Uyghur Cupping,维医拔罐,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Uyghur_Medicine.Uyghur_Therapeutic_Techniques.Uyghur_Cupping,TCM:1403300,Uyghur cupping therapy,,,,,,
TCM:1403203,Uyghur Mineral Drugs,维药矿物药,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Uyghur_Medicine.Uyghur_Materia_Medica.Uyghur_Mineral_Drugs,TCM:1403200,Mineral-based Uyghur medicines,,,,,,
TCM:1401303,Tibetan Medicated Bath,藏药浴,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Tibetan_Medicine.Tibetan_Therapeutic_Techniques.Tibetan_Medicated_Bath,TCM:1401300,Tibetan herbal bath therapy (Lum),,,,,,
TCM:1401203,Tibetan Mineral Drugs,藏药矿物药,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Tibetan_Medicine.Tibetan_Materia_Medica.Tibetan_Mineral_Drugs,TCM:1401200,Mineral-based Tibetan medicines,,,,,,
TCM:1403103,Mizaj Theory,气质学说,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Uyghur_Medicine.Uyghur_Medical_Theory.Mizaj_Theory,TCM:1403100,Temperament theory central to diagnosis and treatment,,,,,,
TCM:0802002C,Heat-Clearing Toxin-Resolving Drugs,清热解毒药,4,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Heat_Clearing_Toxin_Resolving_Drugs,TCM:0802002,Drugs that clear heat and resolve toxins,,,,,,
TCM:1401103,Seven Body Constituents,七大物质基础,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Tibetan_Medicine.Tibetan_Medical_Theory.Seven_Body_Constituents,TCM:1401100,"Chyle, blood, flesh, fat, bone, marrow, reproductive fluid",,,,,,
TCM:1406303,Zhuang Navel Therapy,壮医脐疗,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Zhuang_Medicine.Zhuang_Therapeutic_Techniques.Zhuang_Navel_Therapy,TCM:1406300,Zhuang umbilical therapy,,,,,,
TCM:1405303,Miao Cupping,苗医拔罐,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Miao_Medicine.Miao_Therapeutic_Techniques.Miao_Cupping,TCM:1405300,Miao cupping therapy,,,,,,
TCM:0802017D,Yang-Tonifying Drugs,补阳药,4,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Yang_Tonifying_Drugs,TCM:0802017,Drugs that tonify Yang,,,,,,
TCM:1401304,Tibetan Massage,藏医按摩,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Tibetan_Medicine.Tibetan_Therapeutic_Techniques.Tibetan_Massage,TCM:1401300,Tibetan therapeutic massage (Ku Nye),,,,,,
TCM:0802002D,Heat-Clearing Blood-Cooling Drugs,清热凉血药,4,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Heat_Clearing_Blood_Cooling_Drugs,TCM:0802002,Drugs that clear heat at the blood level,,,,,,
TCM:1401204,Tibetan Patent Medicine,藏成药,4,Traditional_Chinese_Medicine.Ethnic_Traditional_Medicine.Tibetan_Medicine.Tibetan_Materia_Medica.Tibetan_Patent_Medicine,TCM:1401200,Manufactured Tibetan medicine products,,,,,,
TCM:0802002E,Deficiency-Heat-Clearing Drugs,清虚热药,4,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Deficiency_Heat_Clearing_Drugs,TCM:0802002,Drugs that clear deficiency heat,,,,,,
TCM:0802002E01,Qinghao,青蒿,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Deficiency_Heat_Clearing_Drugs.Qinghao,TCM:0802002E,"Artemisiae Annuae Herba, clears deficiency heat",,,,,,
TCM:0802002D01,Shengdihuang,生地黄,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Heat_Clearing_Blood_Cooling_Drugs.Shengdihuang,TCM:0802002D,"Rehmanniae Radix, clears heat and cools blood",,,,,,
TCM:0802002C01,Jinyinhua,金银花,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Heat_Clearing_Toxin_Resolving_Drugs.Jinyinhua,TCM:0802002C,"Lonicerae Japonicae Flos, clears heat and resolves toxins",,,,,,
TCM:0802017A01,Renshen,人参,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Qi_Tonifying_Drugs.Renshen,TCM:0802017A,"Ginseng Radix et Rhizoma, greatly tonifies original Qi",,,,,,
TCM:0802002B01,Huangqin,黄芩,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Heat_Clearing_Dampness_Drying_Drugs.Huangqin,TCM:0802002B,"Scutellariae Radix, clears heat and dries dampness",,,,,,
TCM:0802002A01,Shigao,石膏,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Heat_Clearing_Fire_Draining_Drugs.Shigao,TCM:0802002A,"Gypsum Fibrosum, clears heat and drains fire",,,,,,
TCM:0802001B01,Bohe,薄荷,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Exterior_Releasing_Drugs.Cool_Pungent_Exterior_Releasing_Drugs.Bohe,TCM:0802001B,"Menthae Haplocalycis Herba, disperses wind-heat",,,,,,
TCM:0802001A01,Mahuang,麻黄,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Exterior_Releasing_Drugs.Warm_Pungent_Exterior_Releasing_Drugs.Mahuang,TCM:0802001A,"Ephedrae Herba, induces sweating and releases exterior",,,,,,
TCM:0802017B01,Danggui,当归,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Blood_Tonifying_Drugs.Danggui,TCM:0802017B,"Angelicae Sinensis Radix, tonifies and activates blood",,,,,,
TCM:0802017C01,Beishashen,北沙参,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Yin_Tonifying_Drugs.Beishashen,TCM:0802017C,"Glehniae Radix, nourishes yin and clears lung",,,,,,
TCM:0802017D01,Lurong,鹿茸,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Yang_Tonifying_Drugs.Lurong,TCM:0802017D,"Cervi Cornu Pantotrichum, tonifies kidney yang and essence",,,,,,
TCM:0802017D02,Yinyanghuo,淫羊藿,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Yang_Tonifying_Drugs.Yinyanghuo,TCM:0802017D,"Epimedii Folium, tonifies kidney yang",,,,,,
TCM:0802001B02,Niubangzi,牛蒡子,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Exterior_Releasing_Drugs.Cool_Pungent_Exterior_Releasing_Drugs.Niubangzi,TCM:0802001B,"Arctii Fructus, disperses wind-heat and benefits the throat",,,,,,
TCM:0802002C02,Lianqiao,连翘,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Heat_Clearing_Toxin_Resolving_Drugs.Lianqiao,TCM:0802002C,"Forsythiae Fructus, clears heat and resolves toxins",,,,,,
TCM:0802002B02,Huanglian,黄连,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Heat_Clearing_Dampness_Drying_Drugs.Huanglian,TCM:0802002B,"Coptidis Rhizoma, clears heat and dries dampness",,,,,,
TCM:0802002E02,Digupi,地骨皮,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Deficiency_Heat_Clearing_Drugs.Digupi,TCM:0802002E,"Lycii Cortex, clears deficiency heat and cools blood",,,,,,
TCM:0802001A02,Guizhi,桂枝,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Exterior_Releasing_Drugs.Warm_Pungent_Exterior_Releasing_Drugs.Guizhi,TCM:0802001A,"Cinnamomi Ramulus, releases exterior and warms meridians",,,,,,
TCM:0802017C02,Maidong,麦冬,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Yin_Tonifying_Drugs.Maidong,TCM:0802017C,"Ophiopogonis Radix, nourishes yin and generates fluids",,,,,,
TCM:0802017A02,Huangqi,黄芪,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Qi_Tonifying_Drugs.Huangqi,TCM:0802017A,"Astragali Radix, tonifies Qi and raises yang",,,,,,
TCM:0802002A02,Zhimu,知母,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Heat_Clearing_Fire_Draining_Drugs.Zhimu,TCM:0802002A,"Anemarrhenae Rhizoma, clears heat and nourishes yin",,,,,,
TCM:0802002D02,Xuanshen,玄参,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Heat_Clearing_Blood_Cooling_Drugs.Xuanshen,TCM:0802002D,"Scrophulariae Radix, clears heat and nourishes yin",,,,,,
TCM:0802017B02,Shudihuang,熟地黄,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Blood_Tonifying_Drugs.Shudihuang,TCM:0802017B,"Rehmanniae Radix Praeparata, nourishes blood and yin",,,,,,
TCM:0802002B03,Huangbai,黄柏,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Heat_Clearing_Dampness_Drying_Drugs.Huangbai,TCM:0802002B,"Phellodendri Chinensis Cortex, clears heat and dries dampness",,,,,,
TCM:0802002C03,Pugongying,蒲公英,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Heat_Clearing_Toxin_Resolving_Drugs.Pugongying,TCM:0802002C,"Taraxaci Herba, clears heat and resolves toxins",,,,,,
TCM:0802002E03,Yinchaihu,银柴胡,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Deficiency_Heat_Clearing_Drugs.Yinchaihu,TCM:0802002E,"Stellariae Radix, clears deficiency heat",,,,,,
TCM:0802017D03,Duzhong,杜仲,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Yang_Tonifying_Drugs.Duzhong,TCM:0802017D,"Eucommiae Cortex, tonifies liver and kidney",,,,,,
TCM:0802001B03,Chantui,蝉蜕,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Exterior_Releasing_Drugs.Cool_Pungent_Exterior_Releasing_Drugs.Chantui,TCM:0802001B,"Cicadae Periostracum, disperses wind and clears heat",,,,,,
TCM:0802017B03,Heshouwu,何首乌,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Blood_Tonifying_Drugs.Heshouwu,TCM:0802017B,"Polygoni Multiflori Radix, tonifies blood and essence",,,,,,
TCM:0802017A03,Dangshen,党参,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Qi_Tonifying_Drugs.Dangshen,TCM:0802017A,"Codonopsis Radix, tonifies middle Qi",,,,,,
TCM:0802001A03,Zisu,紫苏,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Exterior_Releasing_Drugs.Warm_Pungent_Exterior_Releasing_Drugs.Zisu,TCM:0802001A,"Perillae Folium, releases exterior and regulates Qi",,,,,,
TCM:0802002D03,Mudanpi,牡丹皮,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Heat_Clearing_Blood_Cooling_Drugs.Mudanpi,TCM:0802002D,"Moutan Cortex, clears heat and cools blood",,,,,,
TCM:0802002A03,Zhizi,栀子,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Heat_Clearing_Fire_Draining_Drugs.Zhizi,TCM:0802002A,"Gardeniae Fructus, clears heat and eliminates irritability",,,,,,
TCM:0802017C03,Gouqizi,枸杞子,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Yin_Tonifying_Drugs.Gouqizi,TCM:0802017C,"Lycii Fructus, nourishes liver and kidney yin",,,,,,
TCM:0802017A04,Baizhu,白术,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Qi_Tonifying_Drugs.Baizhu,TCM:0802017A,"Atractylodis Macrocephalae Rhizoma, tonifies Qi and strengthens spleen",,,,,,
TCM:0802017D04,Xuduan,续断,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Yang_Tonifying_Drugs.Xuduan,TCM:0802017D,"Dipsaci Radix, tonifies liver and kidney, mends sinews",,,,,,
TCM:0802002B04,Longdancao,龙胆草,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Heat_Clearing_Dampness_Drying_Drugs.Longdancao,TCM:0802002B,"Gentianae Radix et Rhizoma, clears liver fire and drains dampness",,,,,,
TCM:0802002A04,Xiakucao,夏枯草,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Heat_Clearing_Fire_Draining_Drugs.Xiakucao,TCM:0802002A,"Prunellae Spica, clears liver fire and dissipates nodules",,,,,,
TCM:0802001A04,Jingjie,荆芥,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Exterior_Releasing_Drugs.Warm_Pungent_Exterior_Releasing_Drugs.Jingjie,TCM:0802001A,"Schizonepetae Herba, releases exterior and stops bleeding",,,,,,
TCM:0802017C04,Nvzhenzi,女贞子,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Yin_Tonifying_Drugs.Nvzhenzi,TCM:0802017C,"Ligustri Lucidi Fructus, nourishes liver and kidney yin",,,,,,
TCM:0802017B04,Baishao,白芍,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Blood_Tonifying_Drugs.Baishao,TCM:0802017B,"Paeoniae Radix Alba, nourishes blood and preserves yin",,,,,,
TCM:0802002C04,Banlangen,板蓝根,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Heat_Clearing_Toxin_Resolving_Drugs.Banlangen,TCM:0802002C,"Isatidis Radix, clears heat and resolves toxins",,,,,,
TCM:0802002D04,Chishao,赤芍,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Heat_Clearing_Blood_Cooling_Drugs.Chishao,TCM:0802002D,"Paeoniae Radix Rubra, clears heat and cools blood",,,,,,
TCM:0802001B04,Sangye,桑叶,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Exterior_Releasing_Drugs.Cool_Pungent_Exterior_Releasing_Drugs.Sangye,TCM:0802001B,"Mori Folium, disperses wind-heat and clears the eyes",,,,,,
TCM:0802002D05,Zicao,紫草,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Heat_Clearing_Blood_Cooling_Drugs.Zicao,TCM:0802002D,"Arnebiae Radix, cools blood and resolves toxins",,,,,,
TCM:0802017D05,Tusizi,菟丝子,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Yang_Tonifying_Drugs.Tusizi,TCM:0802017D,"Cuscutae Semen, tonifies kidney and secures essence",,,,,,
TCM:0802001A05,Fangfeng,防风,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Exterior_Releasing_Drugs.Warm_Pungent_Exterior_Releasing_Drugs.Fangfeng,TCM:0802001A,"Saposhnikoviae Radix, expels wind and releases exterior",,,,,,
TCM:0802001B05,Juhua,菊花,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Exterior_Releasing_Drugs.Cool_Pungent_Exterior_Releasing_Drugs.Juhua,TCM:0802001B,"Chrysanthemi Flos, disperses wind-heat and calms the liver",,,,,,
TCM:0802017B05,Ejiao,阿胶,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Blood_Tonifying_Drugs.Ejiao,TCM:0802017B,"Asini Corii Colla, nourishes blood and stops bleeding",,,,,,
TCM:0802002A05,Lugen,芦根,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Heat_Clearing_Fire_Draining_Drugs.Lugen,TCM:0802002A,"Phragmitis Rhizoma, clears heat and generates fluids",,,,,,
TCM:0802002B05,Kushen,苦参,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Heat_Clearing_Dampness_Drying_Drugs.Kushen,TCM:0802002B,"Sophorae Flavescentis Radix, clears heat and kills parasites",,,,,,
TCM:0802017C05,Huangjing,黄精,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Yin_Tonifying_Drugs.Huangjing,TCM:0802017C,"Polygonati Rhizoma, nourishes yin and moistens lung",,,,,,
TCM:0802002C05,Yuxingcao,鱼腥草,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Heat_Clearing_Toxin_Resolving_Drugs.Yuxingcao,TCM:0802002C,"Houttuyniae Herba, clears heat and resolves toxins",,,,,,
TCM:0802017A05,Shanyao,山药,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Qi_Tonifying_Drugs.Shanyao,TCM:0802017A,"Dioscoreae Rhizoma, tonifies Qi and nourishes yin",,,,,,
TCM:0802017D06,Buguzhi,补骨脂,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Yang_Tonifying_Drugs.Buguzhi,TCM:0802017D,"Psoraleae Fructus, tonifies kidney and strengthens yang",,,,,,
TCM:0802002C06,Chuanxinlian,穿心莲,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Heat_Clearing_Toxin_Resolving_Drugs.Chuanxinlian,TCM:0802002C,"Andrographis Herba, clears heat and resolves toxins",,,,,,
TCM:0802002A06,Tianhuafen,天花粉,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Heat_Clearing_Drugs.Heat_Clearing_Fire_Draining_Drugs.Tianhuafen,TCM:0802002A,"Trichosanthis Radix, clears heat and generates fluids",,,,,,
TCM:0802017B06,Longyanrou,龙眼肉,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Blood_Tonifying_Drugs.Longyanrou,TCM:0802017B,"Longan Arillus, tonifies heart and spleen blood",,,,,,
TCM:0802001B06,Chaihu,柴胡,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Exterior_Releasing_Drugs.Cool_Pungent_Exterior_Releasing_Drugs.Chaihu,TCM:0802001B,"Bupleuri Radix, resolves lesser yang and reduces fever",,,,,,
TCM:0802001A06,Qianghuo,羌活,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Exterior_Releasing_Drugs.Warm_Pungent_Exterior_Releasing_Drugs.Qianghuo,TCM:0802001A,"Notopterygii Rhizoma et Radix, releases exterior and dispels dampness",,,,,,
TCM:0802017A06,Gancao,甘草,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Qi_Tonifying_Drugs.Gancao,TCM:0802017A,"Glycyrrhizae Radix et Rhizoma, tonifies Qi and harmonizes drugs",,,,,,
TCM:0802017C06,Yuzhu,玉竹,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Yin_Tonifying_Drugs.Yuzhu,TCM:0802017C,"Polygonati Odorati Rhizoma, nourishes yin and moistens dryness",,,,,,
TCM:0802001A07,Baizhi,白芷,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Exterior_Releasing_Drugs.Warm_Pungent_Exterior_Releasing_Drugs.Baizhi,TCM:0802001A,"Angelicae Dahuricae Radix, expels wind and relieves pain",,,,,,
TCM:0802017D07,Dongchongxiacao,冬虫夏草,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Yang_Tonifying_Drugs.Dongchongxiacao,TCM:0802017D,"Cordyceps, tonifies kidney yang and lung yin",,,,,,
TCM:0802001B07,Gegen,葛根,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Exterior_Releasing_Drugs.Cool_Pungent_Exterior_Releasing_Drugs.Gegen,TCM:0802001B,"Puerariae Lobatae Radix, releases muscles and clears heat",,,,,,
TCM:0802017A07,Dazao,大枣,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Qi_Tonifying_Drugs.Dazao,TCM:0802017A,"Jujubae Fructus, tonifies Qi and nourishes blood",,,,,,
TCM:0802017C07,Shihuchong,石斛,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Tonic_Drugs.Yin_Tonifying_Drugs.Shihuchong,TCM:0802017C,"Dendrobii Caulis, nourishes stomach yin and generates fluids",,,,,,
TCM:0802001A08,Xixin,细辛,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Exterior_Releasing_Drugs.Warm_Pungent_Exterior_Releasing_Drugs.Xixin,TCM:0802001A,"Asari Radix et Rhizoma, expels wind-cold and opens orifices",,,,,,
TCM:0802001B08,Shengma,升麻,5,Traditional_Chinese_Medicine.TCM_Pharmacology.Drug_Actions.Exterior_Releasing_Drugs.Cool_Pungent_Exterior_Releasing_Drugs.Shengma,TCM:0802001B,"Cimicifugae Rhizoma, raises yang and releases exterior",,,,,,
